reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.01,0.0
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.025,0.0
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.05,0.06
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.1,0.182
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.15,0.3
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.2,0.424
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.25,0.544
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.3,0.668
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.35,0.79
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.4,0.908
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.45,1.032
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.5,1.15
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.55,1.852
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.6,2.554
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.65,3.258
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.7,3.962
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.75,4.66
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.8,5.364
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.85,6.066
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.9,6.768
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.95,7.472
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.975,7.822
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.99,8.032
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.01,0.0
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.025,0.0
