reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.01,10.6663
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.025,11.0135
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.05,11.5922
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.1,12.7496
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.15,13.9069
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.2,15.0643
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.25,16.2217
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.3,17.3791
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.35,18.5365
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.4,19.6938
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.45,20.8512
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.5,22.0086
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.55,23.166
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.6,24.3234
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.65,25.4807
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.7,26.6381
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.75,27.7955
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.8,28.9529
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.85,30.1103
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.9,31.2676
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.95,32.425
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.975,33.0037
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.99,33.3509
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.01,7.6674
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.025,8.0683
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.05,8.7366
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.1,10.0732
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.15,11.4097
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.2,12.7463
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.25,14.0829
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.3,15.4194
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.35,16.756
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.4,18.0925
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.45,19.4291
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.5,20.7657
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.55,22.1022
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.6,23.4388
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.65,24.7753
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.7,26.1119
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.75,27.4485
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.8,28.785
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.85,30.1216
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.9,31.4581
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.95,32.7947
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.975,33.463
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.99,33.8639
2026-08-03,wk inc covid prop ili,1,2026-08-10,CN,quantile,0.01,5.2078
2026-08-03,wk inc covid prop ili,1,2026-08-10,CN,quantile,0.025,5.428
