reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.01,0.7786461786004977
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.025,0.8046063607522199
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.05,0.8478733310050903
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.1,0.9344072715108312
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.15,1.020941212016572
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.2,1.107475152522313
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.25,1.1940090930280538
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.3,1.2805430335337946
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.35,1.3670769740395354
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.4,1.4536109145452762
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.45,1.5401448550510173
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.5,1.626678795556758
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.55,1.713212736062499
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.6,1.7997466765682395
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.65,1.8862806170739803
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.7,1.972814557579721
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.75,2.0593484980854617
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.8,2.1458824385912028
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.85,2.2324163790969433
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.9,2.318950319602684
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.95,2.4054842601084245
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.975,2.448751230361295
2026-05-18,wk inc covid prop ili,-1,2026-05-11,CN,quantile,0.99,2.474711412513017
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.01,0.7484389314207669
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.025,0.7737275338562523
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.05,0.8158752045820612
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.1,0.9001705460336791
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.15,0.984465887485297
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.2,1.0687612289369148
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.25,1.1530565703885327
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.3,1.2373519118401506
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.35,1.3216472532917685
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.4,1.4059425947433863
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.45,1.4902379361950042
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.5,1.574533277646622
2026-05-18,wk inc covid prop ili,0,2026-05-18,CN,quantile,0.55,1.65882861909824
