reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.01,0.6536658534359419
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.025,0.6849237393114551
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.05,0.7370202157706438
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.1,0.8412131686890214
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.15,0.9454061216073988
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.2,1.0495990745257764
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.25,1.1537920274441538
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.3,1.2579849803625311
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.35,1.3621779332809085
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.4,1.4663708861992861
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.45,1.5705638391176637
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.5,1.674756792036041
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.55,1.7789497449544187
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.6,1.8831426978727963
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.65,1.987335650791174
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.7,2.091528603709551
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.75,2.195721556627929
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.8,2.2999145095463067
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.85,2.404107462464684
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.9,2.5083004153830615
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.95,2.6124933683014393
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.975,2.664589844760628
2026-04-20,wk inc covid prop ili,-1,2026-04-13,CN,quantile,0.99,2.6958477306361415
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.01,0.4554082696097613
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.025,0.4879937140771297
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.05,0.5423027881894105
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.1,0.6509209364139719
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.15,0.7595390846385333
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.2,0.8681572328630947
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.25,0.976775381087656
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.3,1.0853935293122172
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.35,1.1940116775367786
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.4,1.3026298257613402
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.45,1.4112479739859016
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.5,1.519866122210463
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.55,1.6284842704350244
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.6,1.7371024186595856
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.65,1.8457205668841472
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.7,1.9543387151087084
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.75,2.0629568633332696
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.8,2.171575011557831
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.85,2.2801931597823923
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.9,2.3888113080069537
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.95,2.497429456231515
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.975,2.551738530343796
2026-04-20,wk inc covid prop ili,0,2026-04-20,CN,quantile,0.99,2.584323974811164
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.01,0.43527659685671427
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.025,0.4671387633998215
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.05,0.5202423743050003
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.1,0.6264495961153578
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.15,0.7326568179257154
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.2,0.8388640397360728
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.25,0.9450712615464303
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.3,1.0512784833567879
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.35,1.1574857051671452
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.4,1.2636929269775028
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.45,1.3699001487878604
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.5,1.476107370598218
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.55,1.5823145924085757
2026-04-20,wk inc covid prop ili,1,2026-04-27,CN,quantile,0.6,1.688521814218933
