reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.01,0.0
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.025,0.0
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.05,0.0015458064330251579
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.1,0.004637419299075474
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.15,0.007729032165125789
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.2,0.010820645031176105
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.25,0.01391225789722642
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.3,0.017003870763276734
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.35,0.02009548362932705
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.4,0.02318709649537737
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.45,0.026278709361427684
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.5,0.029370322227478
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.55,0.032713353157043434
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.6,0.03605638408660886
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.65,0.0393994150161743
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.7,0.04274244594573973
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.75,0.04608547687530516
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.8,0.0494285078048706
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.85,0.052771538734436026
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.9,0.05611456966400146
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.95,0.05945760059356689
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.975,0.06112911605834961
2025-11-03,wk inc covid prop ili,-1,2025-10-27,CN,quantile,0.99,0.06213202533721924
2025-11-03,wk inc covid prop ili,0,2025-11-03,CN,quantile,0.01,0.004635164165496833
2025-11-03,wk inc covid prop ili,0,2025-11-03,CN,quantile,0.025,0.005638073444366461
2025-11-03,wk inc covid prop ili,0,2025-11-03,CN,quantile,0.05,0.007309588909149173
2025-11-03,wk inc covid prop ili,0,2025-11-03,CN,quantile,0.1,0.0106526198387146
2025-11-03,wk inc covid prop ili,0,2025-11-03,CN,quantile,0.15,0.013995650768280023
2025-11-03,wk inc covid prop ili,0,2025-11-03,CN,quantile,0.2,0.01733868169784545
2025-11-03,wk inc covid prop ili,0,2025-11-03,CN,quantile,0.25,0.020681712627410875
2025-11-03,wk inc covid prop ili,0,2025-11-03,CN,quantile,0.3,0.024024743556976296
2025-11-03,wk inc covid prop ili,0,2025-11-03,CN,quantile,0.35,0.02736777448654172
2025-11-03,wk inc covid prop ili,0,2025-11-03,CN,quantile,0.4,0.03071080541610715
