reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.01,1.26
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.025,1.66
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.05,1.91
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.1,2.24
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.15,2.49
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.2,2.67
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.25,2.81
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.3,2.97
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.35,3.1
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.4,3.21
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.45,3.29
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.5,3.41
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.55,3.52
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.6,3.64
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.65,3.75
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.7,3.88
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.75,4.03
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.8,4.18
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.85,4.39
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.9,4.59
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.95,4.93
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.975,5.19
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.99,5.52
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.01,1.33
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.025,1.66
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.05,1.9
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.1,2.2
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.15,2.41
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.2,2.57
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.25,2.7
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.3,2.82
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.35,2.97
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.4,3.06
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.45,3.18
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.5,3.26
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.55,3.37
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.6,3.5
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.65,3.59
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.7,3.69
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.75,3.81
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.8,3.96
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.85,4.08
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.9,4.29
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.95,4.58
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.975,4.87
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.99,5.14
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.01,1.42
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.025,1.71
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.05,1.96
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.1,2.22
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.15,2.42
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.2,2.57
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.25,2.68
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.3,2.79
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.35,2.89
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.4,2.95
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.45,3.07
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.5,3.15
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.55,3.25
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.6,3.34
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.65,3.46
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.7,3.54
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.75,3.67
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.8,3.76
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.85,3.92
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.9,4.11
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.95,4.44
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.975,4.67
2026-03-16,wk inc covid prop ili,4,2026-04-13,CN,quantile,0.99,4.92
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.01,1.41
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.025,1.7
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.05,1.93
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.1,2.16
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.15,2.31
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.2,2.4
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.25,2.54
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.3,2.62
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.35,2.74
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.4,2.83
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.45,2.93
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.5,2.99
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.55,3.08
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.6,3.18
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.65,3.28
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.7,3.36
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.75,3.45
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.8,3.54
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.85,3.67
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.9,3.86
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.95,4.09
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.975,4.3
2026-03-16,wk inc covid prop ili,3,2026-04-06,CN,quantile,0.99,4.51
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.01,1.51
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.025,1.72
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.05,1.86
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.1,2.1
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.15,2.21
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.2,2.37
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.25,2.47
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.3,2.53
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.35,2.63
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.4,2.7
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.45,2.79
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.5,2.87
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.55,2.9
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.6,2.97
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.65,3.08
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.7,3.16
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.75,3.25
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.8,3.34
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.85,3.48
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.9,3.61
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.95,3.79
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.975,3.99
2026-03-16,wk inc covid prop ili,2,2026-03-30,CN,quantile,0.99,4.28
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.01,1.54
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.025,1.75
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.05,1.87
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.1,2.07
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.15,2.21
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.2,2.29
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.25,2.38
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.3,2.44
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.35,2.5
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.4,2.58
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.45,2.63
2026-03-16,wk inc covid prop ili,1,2026-03-23,CN,quantile,0.5,2.67
