reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.01,1.568
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.025,1.606
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.05,1.635
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.1,1.675
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.15,1.695
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.2,1.715
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.25,1.735
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.3,1.75
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.35,1.762
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.4,1.775
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.45,1.788
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.5,1.8
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.55,1.813
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.6,1.825
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.65,1.839
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.7,1.851
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.75,1.868
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.8,1.883
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.85,1.904
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.9,1.927
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.95,1.962
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.975,1.996
2025-11-24,wk inc covid prop ili,-5,2025-10-20,CN,quantile,0.99,2.034
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.01,1.271
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.025,1.308
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.05,1.335
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.1,1.372
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.15,1.395
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.2,1.419
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.25,1.432
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.3,1.448
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.35,1.462
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.4,1.475
2025-11-24,wk inc covid prop ili,-4,2025-10-27,CN,quantile,0.45,1.487
