reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.01,1.266
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.025,1.303
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.05,1.335
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.1,1.369
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.15,1.396
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.2,1.416
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.25,1.433
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.3,1.451
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.35,1.462
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.4,1.476
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.45,1.485
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.5,1.501
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.55,1.513
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.6,1.524
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.65,1.537
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.7,1.553
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.75,1.569
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.8,1.584
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.85,1.606
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.9,1.63
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.95,1.664
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.975,1.696
2025-12-01,wk inc covid prop ili,-5,2025-10-27,CN,quantile,0.99,1.73
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.01,1.168
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.025,1.202
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.05,1.233
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.1,1.272
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.15,1.295
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.2,1.316
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.25,1.332
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.3,1.346
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.35,1.362
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.4,1.376
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.45,1.386
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.5,1.4
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.55,1.412
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.6,1.426
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.65,1.438
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.7,1.453
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.75,1.468
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.8,1.485
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.85,1.503
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.9,1.529
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.95,1.566
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.975,1.597
2025-12-01,wk inc covid prop ili,-4,2025-11-03,CN,quantile,0.99,1.631
2025-12-01,wk inc covid prop ili,-3,2025-11-10,CN,quantile,0.01,0.856
2025-12-01,wk inc covid prop ili,-3,2025-11-10,CN,quantile,0.025,0.905
2025-12-01,wk inc covid prop ili,-3,2025-11-10,CN,quantile,0.05,0.935
2025-12-01,wk inc covid prop ili,-3,2025-11-10,CN,quantile,0.1,0.969
2025-12-01,wk inc covid prop ili,-3,2025-11-10,CN,quantile,0.15,0.996
2025-12-01,wk inc covid prop ili,-3,2025-11-10,CN,quantile,0.2,1.018
2025-12-01,wk inc covid prop ili,-3,2025-11-10,CN,quantile,0.25,1.032
2025-12-01,wk inc covid prop ili,-3,2025-11-10,CN,quantile,0.3,1.048
2025-12-01,wk inc covid prop ili,-3,2025-11-10,CN,quantile,0.35,1.06
2025-12-01,wk inc covid prop ili,-3,2025-11-10,CN,quantile,0.4,1.074
