reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.01,25.04
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.025,26.64
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.05,28.34
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.1,30.12
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.15,31.39
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.2,32.41
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.25,33.24
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.3,34.08
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.35,34.75
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.4,35.43
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.45,36.09
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.5,36.72
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.55,37.36
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.6,38.07
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.65,38.78
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.7,39.5
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.75,40.28
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.8,41.08
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.85,42.07
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.9,43.47
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.95,45.34
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.975,46.83
2026-09-05,wk inc covid prop ili,6,2026-10-17,CN,quantile,0.99,48.84
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.01,23.91
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.025,25.69
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.05,27.24
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.1,28.89
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.15,30.11
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.2,30.97
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.25,31.79
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.3,32.45
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.35,33.1
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.4,33.68
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.45,34.35
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.5,35.0
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.55,35.57
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.6,36.19
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.65,36.76
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.7,37.41
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.75,38.12
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.8,38.94
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.85,39.76
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.9,40.98
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.95,42.47
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.975,44.11
2026-09-05,wk inc covid prop ili,5,2026-10-10,CN,quantile,0.99,45.84
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.01,23.09
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.025,24.78
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.05,26.06
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.1,27.75
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.15,28.73
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.2,29.5
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.25,30.15
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.3,30.82
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.35,31.46
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.4,32.06
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.45,32.57
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.5,33.1
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.55,33.72
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.6,34.23
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.65,34.71
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.7,35.28
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.75,35.89
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.8,36.68
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.85,37.52
2026-09-05,wk inc covid prop ili,4,2026-10-03,CN,quantile,0.9,38.51
