reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.01,2.1
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.025,2.39
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.05,2.55
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.1,2.77
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.15,2.95
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.2,3.07
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.25,3.17
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.3,3.28
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.35,3.37
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.4,3.44
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.45,3.49
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.5,3.57
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.55,3.65
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.6,3.74
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.65,3.8
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.7,3.89
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.75,4.0
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.8,4.1
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.85,4.25
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.9,4.38
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.95,4.61
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.975,4.79
2026-03-23,wk inc covid prop ili,6,2026-05-04,CN,quantile,0.99,5.02
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.01,2.2
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.025,2.44
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.05,2.6
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.1,2.82
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.15,2.96
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.2,3.08
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.25,3.16
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.3,3.25
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.35,3.36
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.4,3.42
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.45,3.51
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.5,3.56
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.55,3.64
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.6,3.73
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.65,3.79
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.7,3.87
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.75,3.95
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.8,4.06
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.85,4.14
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.9,4.28
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.95,4.5
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.975,4.7
2026-03-23,wk inc covid prop ili,5,2026-04-27,CN,quantile,0.99,4.89
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.01,2.21
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.025,2.43
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.05,2.61
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.1,2.8
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.15,2.95
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.2,3.06
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.25,3.13
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.3,3.22
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.35,3.29
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.4,3.33
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.45,3.43
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.5,3.48
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.55,3.55
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.6,3.61
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.65,3.71
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.7,3.76
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.75,3.86
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.8,3.92
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.85,4.04
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.9,4.18
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.95,4.43
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.975,4.59
2026-03-23,wk inc covid prop ili,4,2026-04-20,CN,quantile,0.99,4.77
2026-03-23,wk inc covid prop ili,3,2026-04-13,CN,quantile,0.01,2.26
2026-03-23,wk inc covid prop ili,3,2026-04-13,CN,quantile,0.025,2.48
2026-03-23,wk inc covid prop ili,3,2026-04-13,CN,quantile,0.05,2.66
2026-03-23,wk inc covid prop ili,3,2026-04-13,CN,quantile,0.1,2.83
