reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.01,0.33
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.025,0.55
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.05,0.76
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.1,1.0
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.15,1.12
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.2,1.28
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.25,1.41
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.3,1.47
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.35,1.56
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.4,1.67
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.45,1.76
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.5,1.86
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.55,1.95
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.6,2.02
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.65,2.1
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.7,2.21
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.75,2.29
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.8,2.39
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.85,2.53
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.9,2.67
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.95,2.91
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.975,3.14
2026-01-26,wk inc covid prop ili,6,2026-03-09,CN,quantile,0.99,3.33
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.01,0.49
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.025,0.73
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.05,0.88
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.1,1.11
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.15,1.31
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.2,1.41
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.25,1.52
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.3,1.64
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.35,1.72
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.4,1.81
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.45,1.86
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.5,1.96
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.55,2.03
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.6,2.11
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.65,2.17
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.7,2.3
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.75,2.39
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.8,2.48
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.85,2.62
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.9,2.78
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.95,3.0
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.975,3.18
2026-01-26,wk inc covid prop ili,5,2026-03-02,CN,quantile,0.99,3.41
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.01,0.27
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.025,0.5
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.05,0.68
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.1,0.87
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.15,1.03
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.2,1.14
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.25,1.21
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.3,1.32
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.35,1.38
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.4,1.44
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.45,1.55
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.5,1.63
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.55,1.67
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.6,1.78
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.65,1.84
2026-01-26,wk inc covid prop ili,4,2026-02-23,CN,quantile,0.7,1.92
