reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.01,3.48
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.025,3.69
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.05,3.89
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.1,4.11
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.15,4.23
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.2,4.38
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.25,4.5
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.3,4.56
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.35,4.64
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.4,4.75
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.45,4.84
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.5,4.93
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.55,5.01
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.6,5.08
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.65,5.16
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.7,5.26
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.75,5.33
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.8,5.43
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.85,5.56
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.9,5.7
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.95,5.92
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.975,6.14
2026-03-16,wk inc covid prop ili,6,2026-04-27,CN,quantile,0.99,6.33
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.01,3.37
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.025,3.6
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.05,3.74
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.1,3.96
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.15,4.15
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.2,4.25
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.25,4.35
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.3,4.46
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.35,4.54
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.4,4.62
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.45,4.67
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.5,4.76
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.55,4.83
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.6,4.9
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.65,4.96
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.7,5.09
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.75,5.18
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.8,5.26
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.85,5.4
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.9,5.55
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.95,5.75
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.975,5.92
2026-03-16,wk inc covid prop ili,5,2026-04-20,CN,quantile,0.99,6.15
