reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.01,0.365
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.025,0.405
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.05,0.439
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.1,0.472
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.15,0.497
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.2,0.517
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.25,0.532
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.3,0.549
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.35,0.562
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.4,0.575
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.45,0.589
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.5,0.6
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.55,0.613
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.6,0.625
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.65,0.64
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.7,0.652
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.75,0.667
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.8,0.684
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.85,0.703
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.9,0.728
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.95,0.767
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.975,0.793
2025-12-01,wk inc covid prop ili,-1,2025-11-24,CN,quantile,0.99,0.833
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.01,0.364
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.025,0.403
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.05,0.434
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.1,0.472
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.15,0.496
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.2,0.513
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.25,0.532
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.3,0.547
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.35,0.56
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.4,0.573
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.45,0.589
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.5,0.599
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.55,0.612
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.6,0.624
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.65,0.639
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.7,0.651
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.75,0.669
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.8,0.685
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.85,0.704
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.9,0.729
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.95,0.767
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.975,0.796
2025-12-01,wk inc covid prop ili,0,2025-12-01,CN,quantile,0.99,0.836
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.01,0.01
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.025,0.089
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.05,0.174
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.1,0.296
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.15,0.37
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.2,0.423
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.25,0.485
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.3,0.516
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.35,0.566
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.4,0.605
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.45,0.643
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.5,0.681
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.55,0.717
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.6,0.755
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.65,0.795
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.7,0.833
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.75,0.885
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.8,0.93
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.85,0.987
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.9,1.06
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.95,1.17
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.975,1.252
2025-12-01,wk inc covid prop ili,1,2025-12-08,CN,quantile,0.99,1.362
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.01,0.01
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.025,0.01
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.05,0.01
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.1,0.01
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.15,0.154
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.2,0.249
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.25,0.351
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.3,0.439
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.35,0.541
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.4,0.607
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.45,0.681
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.5,0.767
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.55,0.832
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.6,0.906
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.65,0.997
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.7,1.084
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.75,1.174
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.8,1.28
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.85,1.394
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.9,1.531
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.95,1.752
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.975,1.952
2025-12-01,wk inc covid prop ili,2,2025-12-15,CN,quantile,0.99,2.124
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.01,0.01
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.025,0.01
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.05,0.01
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.1,0.01
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.15,0.01
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.2,0.062
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.25,0.234
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.3,0.377
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.35,0.505
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.4,0.61
2025-12-01,wk inc covid prop ili,3,2025-12-22,CN,quantile,0.45,0.737
