reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.01,0.468
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.025,0.502
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.05,0.531
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.1,0.572
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.15,0.595
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.2,0.616
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.25,0.632
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.3,0.649
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.35,0.662
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.4,0.675
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.45,0.688
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.5,0.7
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.55,0.713
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.6,0.725
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.65,0.737
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.7,0.753
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.75,0.767
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.8,0.783
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.85,0.802
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.9,0.826
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.95,0.866
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.975,0.894
2025-12-29,wk inc covid prop ili,-1,2025-12-22,CN,quantile,0.99,0.929
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.01,0.469
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.025,0.508
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.05,0.536
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.1,0.576
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.15,0.598
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.2,0.613
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.25,0.632
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.3,0.648
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.35,0.662
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.4,0.674
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.45,0.688
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.5,0.699
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.55,0.713
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.6,0.726
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.65,0.739
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.7,0.754
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.75,0.766
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.8,0.784
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.85,0.803
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.9,0.829
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.95,0.862
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.975,0.896
2025-12-29,wk inc covid prop ili,0,2025-12-29,CN,quantile,0.99,0.932
2025-12-29,wk inc covid prop ili,1,2026-01-05,CN,quantile,0.01,0.01
2025-12-29,wk inc covid prop ili,1,2026-01-05,CN,quantile,0.025,0.098
